transaction_id,customer_id,fecha,tipo,monto,moneda,canal
T-102743,C-547,05-03-2025 23:31,retiro,2400.56,MXN,app
T-102744,C-1493,29/03/2024,deposito,4188.97,eur,App
T-102745,C-982,08-19-2024,ret,1001.15,eur,web
T-102746,C-495,01-26-2025,wd,1787.24,Pesos,WEB
T-102747,C-216,25/01/2025,retiro,1140.66,Dolar,app
T-102748,C-793,2024-06-30 09:45:45,INGRESO,4903.79,Dólar,app
T-102749,C-1003,14-11-2025 07:43,ret,145.11,eur,WEB
T-102750,C-769,11-04-2025,ret,182028.88,Euro,web
T-102751,C-778,10-17-2025,ret,959.92,usd,app
T-102752,C-505,31-05-2024 01:38,retiro,2622.55,Peso,App
T-102753,C-480,11/04/2024,DEPOSITO,1850.66,Peso,WEB
T-102754,C-428,31-08-2024 02:19,RETIRO,"2547,44",mxn,App
T-102755,C-122,30-07-2025 21:59,deposito,1480.13,Dolar,web
T-102756,C-754,23/07/2024,ret,3011.54,MXN,cajero
T-102757,C-398,23-12-2024 14:52,deposito,521.08,Euro,app
T-102758,C-813,12-01-2024,INGRESO,2533.3,usd,WEB
T-102759,C-1293,22/04/2024,dep,1350.76,Pesos,web
T-102760,C-1249,05-07-2024 09:40,wd,90561.54,eur,sucursal
T-102761,C-909,2026-01-25 18:46:30,retiro,2201.18,USD,web
T-102762,C-576,04/01/2025,deposito,1439.39,mxn,WEB
T-102763,C-316,23/05/2024,RETIRO,4367.53,eur,web
T-102764,C-540,13-03-2024 03:57,RETIRO,"2800,64",usd,app
T-102765,C-207,20-12-2024 17:46,deposito,301.11,eur,web
T-102766,C-213,09-08-2025 07:22,dep,3832.59,USD,app
T-102767,C-415,08-09-2024 10:27,RETIRO,4345.17,EUR,App
T-102768,C-723,2025-10-18 08:09:56,ret,1189.47,EUR,WEB
T-102769,C-1339,2024-09-27 15:19:37,DEPOSITO,1735.48,EUR,App
T-102770,C-309,09-01-2025,INGRESO,68060.11,Peso,app
T-102771,C-984,08-17-2024,dep,1288.71,USD,App
T-102772,C-563,2025-06-24 13:36:25,INGRESO,1301.8,mxn,cajero
T-102773,C-1208,28-11-2024 21:11,INGRESO,129227.15,Dólar,WEB
T-102774,C-120,05/05/2024,wd,1972.29,Peso,cajero
T-100390,C-800,26-07-2025 03:29,INGRESO,23518.26,Peso,WEB
T-102776,C-796,05-31-2024,wd,3497.26,eur,web
T-102777,C-273,09-05-2025 23:19,DEPOSITO,"4875,0",USD,WEB
T-102778,C-1359,10-28-2024,INGRESO,"834,04",EUR,App
T-102779,C-654,02-15-2024,DEPOSITO,4956.18,Peso,sucursal
T-102780,C-625,2025-07-27 10:21:12,dep,4306.82,MXN,web
T-102781,C-1265,13-12-2025 09:12,retiro,2691.89,Dólar,WEB
T-102782,C-1180,27/03/2025,retiro,53133.48,mxn,app
T-102783,C-406,03-28-2024,wd,2503.48,Dolar,App
T-102784,C-595,02-25-2025,DEPOSITO,"4517,48",Peso,App
T-102785,C-1108,24-02-2024 07:32,wd,121120.79,EUR,cajero
T-102786,C-773,07-15-2025,retiro,1107.57,eur,web
T-102787,C-1484,12-22-2024,INGRESO,172177.9,Pesos,cajero
T-102788,C-602,06-12-2025,wd,"2039,27",USD,cajero
T-102789,C-36,05-04-2024,dep,2322.51,Pesos,app
T-102790,C-870,09/08/2025,RETIRO,2963.54,EUR,web
T-102791,C-243,2024-05-06 08:04:48,ret,3715.58,Euro,sucursal
T-102792,C-176,04-06-2025,DEPOSITO,2812.64,MXN,WEB
T-102793,C-888,2024-05-15 11:57:57,retiro,3382.45,Peso,app
T-102794,C-1222,21-01-2026 08:32,dep,1848.71,mxn,app
T-102795,C-84,16-05-2024 10:42,retiro,667.42,eur,WEB
T-102796,C-1115,23-04-2024 18:52,INGRESO,654.61,eur,WEB
T-102797,C-1149,09/06/2025,INGRESO,3275.59,eur,web
T-102798,C-634,2025-12-22 06:26:53,DEPOSITO,"4551,15",Dólar,app
T-102799,C-129,02-25-2025,dep,3956.43,USD,web
T-102800,C-124,30-12-2024 09:58,ret,259.78,usd,App
T-102801,C-125,09-05-2025,DEPOSITO,3507.23,Pesos,cajero
T-102802,C-837,31/12/2025,ret,1815.14,MXN,App
T-102803,C-1154,24-01-2025 19:45,DEPOSITO,"4731,21",Pesos,app
T-102804,C-1438,2024-04-04 21:53:25,ret,82023.35,mxn,web
T-102805,C-46,2025-12-01 10:15:31,DEPOSITO,1604.29,Peso,App
T-102806,C-463,04/10/2025,ret,"4027,92",Dolar,cajero
T-102807,C-852,07-30-2025,deposito,1427.18,mxn,cajero
T-102808,C-466,01-22-2025,INGRESO,1843.67,Euro,web
T-102809,C-454,12-18-2024,wd,3307.85,eur,web
T-102810,C-602,2025-04-23 18:35:40,DEPOSITO,3602.09,usd,cajero
T-102811,C-1304,02-20-2024,wd,"117763,44",Euro,App
T-102812,C-412,2025-06-16 03:39:39,deposito,102685.49,eur,web
T-102813,C-195,27/07/2024,DEPOSITO,139.51,eur,cajero
T-102814,C-1090,09-24-2024,wd,830.92,mxn,App
T-102815,C-922,02-02-2025 12:19,RETIRO,2683.12,eur,App
T-102816,C-1230,29/03/2025,dep,3610.1,mxn,App
T-102817,C-30,17/02/2024,dep,-387.56,Pesos,sucursal
T-102818,C-428,06-16-2025,INGRESO,2115.09,Dólar,App
T-102819,C-428,13/12/2025,DEPOSITO,4816.26,usd,app
T-102820,C-56,2025-01-22 08:41:00,DEPOSITO,3946.77,Dólar,cajero
T-102821,C-1138,09-07-2024,INGRESO,2415.17,Dolar,web
T-102822,C-612,15-09-2024 08:23,INGRESO,1543.35,usd,app
T-102823,C-213,24/11/2025,dep,3241.55,usd,App
T-102824,C-737,2025-01-01 12:32:01,RETIRO,"1952,24",USD,App
T-102825,C-241,24-11-2024 23:53,ret,3815.11,mxn,sucursal
T-102826,C-696,08-03-2025 03:34,deposito,4405.6,USD,web
T-102827,C-956,06/09/2024,dep,157749.7,Dolar,web
T-102828,C-1002,10-04-2025,retiro,4705.96,Dólar,App
T-102829,C-689,2025-09-06 04:22:43,wd,2845.7,Pesos,app
T-102830,C-132,17-12-2024 02:48,DEPOSITO,-2891.58,EUR,WEB
T-102532,C-39,12/01/2026,deposito,3618.07,usd,cajero
T-102832,C-1100,05-12-2024,retiro,1961.73,eur,app
T-102833,C-290,2025-09-13 01:19:58,deposito,2849.05,USD,sucursal
T-102834,C-833,14-02-2025 15:03,ret,"3284,11",usd,cajero
T-102835,C-1235,02-24-2025,retiro,"176,95",Dólar,App
T-102836,C-366,12/08/2024,ret,4333.03,EUR,App
T-102837,C-1210,21/11/2025,deposito,86019.11,USD,App
T-102838,C-11,18-04-2025 00:41,dep,2621.97,Pesos,cajero
T-102839,C-1052,09-18-2024,DEPOSITO,3515.11,Peso,sucursal
T-102840,C-469,24/10/2025,ret,3602.72,Dólar,App
T-102841,C-324,18-06-2025 11:13,retiro,2702.54,Pesos,sucursal
T-102842,C-235,30/12/2025,retiro,"2146,96",usd,App
T-102843,C-600,01-09-2025,RETIRO,2455.07,MXN,WEB
T-102844,C-128,07/10/2024,retiro,376.29,MXN,app
T-102845,C-1016,21-01-2025 21:22,retiro,3547.88,Dolar,App
T-102846,C-1421,05/09/2024,wd,"4577,3",Peso,App
T-102847,C-907,08-11-2024 13:59,RETIRO,959.87,eur,app
T-102848,C-1194,12/04/2025,wd,20634.37,EUR,sucursal
T-102849,C-294,01-13-2026,wd,4497.66,Pesos,sucursal
T-102850,C-465,03-20-2024,ret,"-1673,26",EUR,sucursal
T-102851,C-39,11-06-2025 12:34,dep,2327.53,Euro,App
T-102852,C-1231,06-15-2024,INGRESO,90366.32,Dólar,cajero
T-102853,C-897,13/10/2025,RETIRO,2581.63,Euro,App
T-102854,C-1255,08-03-2025 01:49,dep,2716.14,USD,cajero
T-102855,C-847,16-11-2024 16:22,INGRESO,"471,43",Dolar,cajero
T-102856,C-1420,28/08/2025,dep,177078.14,USD,sucursal
T-102857,C-4,16-02-2024 00:17,INGRESO,1386.16,Euro,cajero
T-102858,C-1374,19-09-2025 02:38,RETIRO,3231.18,Dólar,App
T-102859,C-953,11-12-2025 12:33,dep,1947.39,EUR,web
T-102860,C-1366,30-04-2024 03:09,wd,182519.99,Euro,sucursal
T-102861,C-1288,2025-08-11 14:57:08,INGRESO,3162.94,Euro,web
T-102862,C-3,01-08-2025 03:06,wd,4325.6,Peso,app
T-102863,C-1379,08-12-2025 14:02,RETIRO,2490.38,mxn,sucursal
T-102864,C-1367,08-11-2024 09:01,deposito,1776.29,Euro,App
T-102865,C-147,11-01-2025 10:02,RETIRO,-1949.29,Dólar,web
T-102866,C-652,30/06/2025,ret,"972,2",EUR,app
T-102867,C-209,11-21-2024,RETIRO,905.19,EUR,App
T-102868,C-921,02-26-2025,deposito,3620.56,Pesos,web
T-102869,C-394,05-21-2025,DEPOSITO,3080.98,mxn,WEB
T-102870,C-728,07-03-2024 23:38,INGRESO,55.35,Euro,WEB
T-102871,C-246,31-10-2025 03:17,retiro,1434.17,Euro,app
T-101261,C-1421,10-21-2025,DEPOSITO,-2140.46,MXN,cajero
T-101394,C-653,21/02/2025,retiro,2935.64,Peso,WEB
T-102874,C-371,20-07-2024 07:34,retiro,4426.95,eur,sucursal
T-102875,C-1391,07-05-2024,DEPOSITO,503.0,eur,app
T-102876,C-403,12-16-2024,RETIRO,4691.85,Pesos,web
T-102877,C-1306,2024-11-04 03:08:53,ret,-3053.8,USD,cajero
T-102878,C-314,26-02-2025 07:09,wd,3661.89,Dólar,sucursal
T-102879,C-24,20/05/2025,ret,171040.96,Euro,cajero
T-102880,C-796,06-09-2025 20:20,wd,2262.28,eur,App
T-102881,C-517,22/06/2025,dep,581.32,MXN,App
T-102882,C-682,08-01-2025,dep,-3068.43,usd,sucursal
T-102883,C-956,13-06-2025 08:53,DEPOSITO,1989.09,mxn,cajero
T-102884,C-1009,20/12/2024,wd,4490.5,EUR,sucursal
T-102885,C-142,25-02-2024 20:40,ret,2135.11,eur,app
T-102886,C-90,20/11/2024,deposito,83.38,Dolar,App
T-102887,C-84,2025-09-08 09:23:43,retiro,2485.46,MXN,sucursal
T-102888,C-1235,31-10-2024 09:54,dep,1766.63,Pesos,WEB
T-102889,C-51,2024-03-03 03:17:02,retiro,628.26,EUR,web
T-102890,C-1449,2025-03-25 08:24:30,DEPOSITO,4761.29,USD,App
T-102891,C-1246,2024-09-22 22:53:34,ret,602.86,EUR,sucursal
T-102892,C-806,11-03-2024 19:43,ret,-908.96,usd,web
T-102893,C-154,28/11/2025,RETIRO,"3980,57",mxn,app
T-102894,C-1476,2025-03-19 15:43:20,INGRESO,579.97,Peso,WEB
T-102895,C-602,09-22-2025,RETIRO,2638.68,usd,sucursal
T-102896,C-1065,10-08-2025,DEPOSITO,4340.24,Peso,web
T-102897,C-1473,26/09/2024,deposito,4515.18,Peso,App
T-102898,C-1349,27/11/2024,retiro,1255.42,EUR,cajero
T-102899,C-217,2025-04-29 08:12:32,RETIRO,3939.68,Dolar,cajero
T-102900,C-696,2024-08-04 17:27:30,dep,1229.49,EUR,App
T-102901,C-892,30-07-2025 21:01,RETIRO,4525.01,Dolar,WEB
T-102902,C-859,17-05-2025 22:57,DEPOSITO,4376.81,EUR,WEB
T-102903,C-1318,08-22-2024,INGRESO,2917.8,EUR,web
T-102458,C-1198,05-26-2024,dep,687.09,Euro,App
T-102905,C-320,02-14-2024,dep,177586.32,MXN,sucursal
T-102906,C-560,22-09-2025 20:25,ret,121.51,usd,App
T-102907,C-947,15-03-2024 14:12,INGRESO,2898.32,Dolar,web
T-102908,C-100,22/06/2024,ret,1957.67,Dolar,App
T-102909,C-914,18-02-2024 10:38,ret,506.63,usd,app
T-102910,C-1161,2024-08-16 06:06:24,INGRESO,3717.03,Pesos,sucursal
T-102911,C-526,22/06/2025,dep,155864.64,Euro,app
T-102912,C-1245,08-17-2024,ret,204.17,Euro,app
T-102913,C-1285,15/04/2024,RETIRO,4078.48,MXN,app
T-102914,C-787,10-23-2025,DEPOSITO,3791.04,USD,App
T-102915,C-341,13/12/2024,INGRESO,189.96,Dolar,cajero
T-102916,C-871,27-07-2024 16:00,ret,1595.36,Pesos,web
T-102917,C-606,14-07-2025 06:38,wd,866.14,eur,WEB
T-102918,C-1303,05-18-2024,dep,4259.5,eur,app
T-102919,C-1244,02-11-2025,retiro,4204.58,mxn,cajero
T-102920,C-400,2024-08-03 12:08:48,INGRESO,2610.4,eur,cajero
T-102921,C-759,2025-05-12 00:52:41,retiro,1366.1,Dólar,sucursal
T-102922,C-782,2024-03-28 22:24:30,INGRESO,633.31,Peso,WEB
T-102923,C-1376,2024-02-04 10:07:37,ret,182.24,Pesos,sucursal
T-102924,C-842,2025-11-01 16:07:11,deposito,1262.58,Pesos,web
T-102925,C-1293,02/04/2025,dep,3721.87,Pesos,cajero
T-102926,C-1408,2025-11-05 23:45:50,ret,1476.73,Dolar,cajero
T-102927,C-364,03-05-2025 19:17,dep,4087.46,mxn,cajero
T-102928,C-455,14/03/2024,ret,2253.8,Peso,App
T-102929,C-312,2025-11-22 12:39:12,deposito,1835.33,mxn,sucursal
T-102930,C-111,11-26-2025,deposito,1946.17,mxn,App
T-102931,C-860,2025-06-05 13:27:20,ret,1872.77,EUR,sucursal
T-102932,C-233,2025-05-18 08:49:27,dep,4049.1,MXN,App
T-102933,C-1249,2025-04-02 20:03:20,retiro,2295.99,EUR,sucursal
T-102934,C-852,2025-04-19 04:21:18,DEPOSITO,2443.42,USD,web
T-102935,C-857,2026-01-11 18:26:59,deposito,896.44,Dolar,sucursal
T-102936,C-656,2026-01-13 14:06:14,INGRESO,24108.59,USD,WEB
T-102937,C-748,03-12-2025 14:25,wd,3136.85,EUR,App
T-102938,C-601,2024-08-25 10:35:18,deposito,1921.04,eur,web
T-102939,C-401,2025-12-04 00:23:11,wd,2183.47,Pesos,cajero
T-102940,C-354,27-07-2024 07:34,DEPOSITO,2398.55,MXN,App
T-102941,C-1217,15-08-2025 03:27,dep,1741.74,USD,cajero
T-102942,C-371,04-01-2024,wd,41194.07,Dolar,App
T-102943,C-436,05-19-2024,dep,"4266,91",MXN,sucursal
T-102944,C-1375,06-05-2024,retiro,788.75,usd,App
T-102945,C-1023,23-02-2024 20:58,ret,-1359.35,Pesos,web
T-102946,C-1159,2025-07-12 07:11:27,wd,4922.39,usd,cajero
T-102947,C-578,12-10-2024 13:15,deposito,2244.41,mxn,cajero
T-102948,C-322,10-08-2025,DEPOSITO,3879.2,EUR,App
T-102949,C-791,20/04/2024,dep,86.81,Peso,app
T-102950,C-1173,2024-04-09 10:35:11,retiro,4103.17,Dolar,cajero
T-102951,C-804,15/02/2025,INGRESO,2260.58,Euro,cajero
T-102952,C-877,08-07-2025,deposito,-3815.17,eur,web
T-102953,C-366,05/05/2024,ret,3108.48,eur,app
T-102954,C-370,10-28-2024,wd,-4794.97,mxn,WEB
T-102955,C-1065,23-05-2024 11:36,deposito,2323.86,Euro,web
T-102956,C-112,24/09/2025,wd,1965.61,mxn,sucursal
T-102957,C-1486,2025-04-30 17:08:57,retiro,"82683,05",MXN,cajero
T-102958,C-1065,28/05/2024,ret,58628.81,EUR,app
T-102959,C-1158,14/02/2024,INGRESO,2425.96,eur,WEB
T-102960,C-316,2025-03-04 15:46:34,RETIRO,185622.19,USD,WEB
T-102961,C-542,2025-05-02 00:46:30,DEPOSITO,3224.8,Dólar,WEB
T-102962,C-477,10-17-2025,dep,"79195,8",USD,app
T-102963,C-90,2025-12-30 07:26:04,INGRESO,2652.72,Euro,web
T-102964,C-422,01/12/2025,deposito,933.31,eur,sucursal
T-102965,C-157,02/07/2024,DEPOSITO,77248.63,Dólar,cajero
T-102966,C-1357,04-08-2025,dep,2439.99,EUR,cajero
T-102967,C-39,12-22-2024,RETIRO,3415.38,MXN,sucursal
T-102968,C-251,2025-06-27 00:54:48,ret,2301.33,eur,cajero
T-102969,C-1046,02-12-2024 23:21,INGRESO,136130.29,Dolar,app
T-102970,C-905,23-10-2024 11:10,DEPOSITO,"2718,17",Peso,cajero
T-102971,C-1019,2024-04-10 05:16:35,DEPOSITO,-4763.44,Dólar,web
T-102972,C-272,2025-01-03 23:20:13,dep,95742.66,usd,cajero
T-102973,C-1447,10-29-2025,INGRESO,-822.35,Dólar,WEB
T-102974,C-469,06-27-2024,INGRESO,3816.85,Peso,WEB
T-102975,C-1360,14/05/2024,INGRESO,202.85,usd,sucursal
T-102976,C-32,03-11-2024 20:14,RETIRO,1383.38,Euro,web
T-102977,C-1105,10-03-2025 14:19,deposito,"698,49",Dólar,sucursal
T-102978,C-1358,13-12-2024 08:08,retiro,-2394.16,eur,web
T-102979,C-1093,2026-01-25 09:26:24,DEPOSITO,1449.55,usd,web
T-102980,C-1178,19/10/2025,INGRESO,3958.47,mxn,app
T-102981,C-212,01-11-2024 10:35,RETIRO,3030.0,USD,cajero
T-102982,C-1491,25/09/2025,dep,171946.56,Peso,sucursal
T-102983,C-929,24-07-2024 15:54,deposito,1991.27,Peso,App
T-102984,C-600,27-12-2024 15:38,DEPOSITO,64.09,usd,app
T-102985,C-1244,05-09-2025 17:33,RETIRO,47985.73,Euro,sucursal
T-102986,C-820,03-12-2024 18:07,RETIRO,3920.09,mxn,app
T-102987,C-752,07-28-2024,dep,2398.13,Euro,sucursal
T-102988,C-289,06-22-2024,RETIRO,1205.09,Euro,web
T-102989,C-1268,10-18-2024,dep,99207.86,Dolar,app
T-102990,C-1000,05/02/2024,RETIRO,504.93,MXN,sucursal
T-102929,C-968,14-05-2025 20:10,deposito,2717.71,Dólar,App
T-102992,C-1467,2024-03-16 02:47:30,dep,1123.87,USD,cajero
T-102993,C-1380,02-17-2024,RETIRO,"3257,18",MXN,WEB
T-102994,C-948,12-09-2024,retiro,145521.1,EUR,sucursal
T-102995,C-836,15-12-2025 17:54,deposito,"1093,63",Pesos,cajero
T-102996,C-565,2024-07-14 03:48:25,INGRESO,2954.73,Dólar,web
T-102997,C-1125,2025-06-19 06:18:15,RETIRO,569.17,USD,WEB
T-102998,C-1049,2025-08-23 05:41:59,RETIRO,3273.79,usd,web
T-102999,C-1202,2024-06-25 23:42:07,deposito,3228.63,Dolar,cajero
T-103000,C-1413,14-01-2026 23:57,deposito,3001.64,MXN,sucursal
